ID	NEV	KIHIRDETES_ID
83434	"VENOTEC"	1001
83435	"VORICONAZOLE RICHTER"	1001
83436	"ZIPLEMOL"	1001
83439	"BUFOMIX"	1001
83523	"ABILIFY MAINTENA"	1001
83524	"AMOXICILLIN/KLAVULÁNSAV KABI"	1001
83525	"ANXIVAL DUO"	1001
83527	"AZITHROMYCIN KRKA"	1001
83529	"CARVASCULINI"	1001
83530	"CEFOTAXIM MIP"	1001
83531	"CILOZEK"	1001
83532	"CIMIFEMINE"	1001
83533	"COLDREX SIMPLE"	1001
83535	"DIGOXIN SOPHARMA"	1001
83536	"FEMELLE"	1001
83538	"GRAMPOSIMIDE"	1001
83539	"HARPAGODYN"	1001
83541	"LEVOFLOXACIN-Q PHARMA"	1001
83542	"LOPEDIUM PLUS"	1001
83543	"MELOXICAM ACTAVIS"	1001
83544	"METOJECT PEN"	1001
83546	"MOXIBIOT"	1001
83547	"OXIGÉN BTG"	1001
83549	"PHEBURANE"	1001
83550	"PHOSPHODEP"	1001
83551	"PYLERA"	1001
83553	"TEVABONE"	1001
83554	"TRAMADOL SOPHARMA"	1001
83557	"TRITTICO XR"	1001
83558	"VARIXPRESS"	1001
83559	"VARÁZSDIÓ"	1001
83560	"VENLAFAXIN-TEVA"	1001
83611	"INVOKANA"	1001
83613	"OLYSIO"	1001
83619	"ADASUVE"	1001
83620	"AGILAMEX"	1001
83621	"APRANAX DOLO"	1001
83624	"DIXOL FORTE"	1001
83625	"LATUDA"	1001
83627	"MODERIBA"	1001
83628	"NEBIBLOCK"	1001
83629	"NITROGÉN MONOXID MESSER"	1001
83630	"RELTEBON"	1001
83632	"TELMISARTAN/HCT-TEVA"	1001
83634	"ZANACODAR COMBI"	1001
83635	"ZENICAMO"	1001
83636	"ZOLEDRONSAV FAIR-MED"	1001
83641	"PKU LOPHLEX"	1001
83651	"OPSUMIT"	1001
83654	"ANORO"	1001
83655	"AUBAGIO"	1001
83656	"CISPLATIN KABI"	1001
83657	"ENTYVIO"	1001
83659	"EUROVIT KALCIUM DUO FORTE"	1001
83660	"GLUFORLYN XR"	1001
83661	"LEMTRADA"	1001
83662	"MOMETAZON MOMAJA"	1001
83663	"NASIC PUR"	1001
83664	"OVALEAP"	1001
83665	"PEPONEN"	1001
83666	"SOVALDI"	1001
83667	"SZEVELAMER-KARBONÁT HOUSTHON"	1001
83668	"SZEVELAMER-KARBONÁT KIRON PHARMACEUTICA"	1001
83669	"SZEVELAMER-KARBONÁT SYNTHON"	1001
83691	"ALVONAMID"	1001
83692	"AMLODIPIN VIM SPECTRUM"	1001
83693	"ANTIPOLL FORTE"	1001
83694	"APERISAN"	1001
83695	"BUERLECITHIN"	1001
83696	"CHIANA"	1001
83697	"CIRKULIN VALERIANA"	1001
83698	"EBILFUMIN"	1001
83699	"ETOPOSIDE ACCORD"	1001
83700	"EXERDYA"	1001
83701	"GINSANA"	1001
83702	"GLICLAZIDE-ZENTIVA"	1001
83703	"HUMAN ALBUMIN CSL BEHRING"	1001
83704	"HUSTAGIL"	1001
83705	"IMMUN HERBAL BÉRES"	1001
83706	"IVYPAN"	1001
83707	"LUUF BOROSTYÁN"	1001
83708	"LYXIO"	1001
83709	"MAURERS SVÉDCSEPP"	1001
83710	"METFORMIN SANDOZ"	1001
83711	"MIKOFENOLSAV TEVA"	1001
83712	"NAGY SVÉDCSEPP NATURLAND"	1001
83713	"NYÍRFALEVÉL HERBÁL"	1001
83714	"OCTENISEPT"	1001
83715	"PANANGIN FORTE"	1001
83716	"PELACUR"	1001
83717	"PERINDOPRIL VIM SPECTRUM"	1001
83718	"PLEGRIDY"	1001
83719	"ROSUVASTATIN ATB"	1001
83720	"SALUSCOR"	1001
83721	"SOBYCOMBI"	1001
83722	"SONGHA NIGHT"	1001
83723	"STROMIC"	1001
83724	"TERBINAFIN WAGNER"	1001
83725	"UROGIN"	1001
83726	"VALACIKLOVIR ARAMIS"	1001
83727	"VELOCAINE"	1001
83728	"VESOMNI"	1001
83729	"VIAZET"	1001
83730	"ZODEDIAB"	1001
83737	"ADEMPAS"	1001
83738	"ADVIL COLD"	1001
83739	"AQUASPIRA"	1001
83740	"ARANKELLE CONTINUOUS"	1001
83741	"BLOCTIMO"	1001
83742	"CANESTEN GYNO"	1001
83743	"CATAFLAM DOLO"	1001
83744	"CYCLOPHOSPHAMID SANDOZ"	1001
83745	"DR. BÖHM ORBÁNCFÛ"	1001
83746	"ESOMEPRAZOLE HOSPIRA"	1001
83747	"GAZYVARO"	1001
83748	"HEDELIX"	1001
83749	"IBUPROFEN LYSINE INNFARM"	1001
83750	"LEVODOPA/CARBIDOPA/ENTECAPONE TEVA"	1001
83751	"MIDIANA CONTINUOUS"	1001
83752	"MONTELUKAST CIPLA"	1001
83753	"PANACTIV"	1001
83754	"SABACOMB"	1001
83755	"TAMMEX AKUT"	1001
83756	"TEMOZOLOMIDE ACTAVIS"	1001
83757	"ZILOXICUM"	1001
83806	"AMLODIPIN/ATORVASTATIN TEVA"	1001
83807	"BUSULFAN FRESENIUS KABI"	1001
83808	"CILOSTAZOL ELPEN"	1001
83809	"COMETRIQ"	1001
83810	"DICLOPRAM"	1001
83811	"EPLERENONE PFIZER"	1001
83812	"ETRIXENAL"	1001
83813	"FLUDARABIN ACCORD"	1001
83814	"FYSSAGIR"	1001
83815	"LEVODOPA/CARBIDOPA/ENTACAPONE TEVA"	1001
83816	"LINOSEPTIC"	1001
83817	"LIPTRUZET"	1001
83818	"METMIN"	1001
83819	"MORYSA"	1001
83820	"NEBIVOLOL GOODWILL"	1001
83821	"OCTAPLEX"	1001
83822	"OFLOXACIN UNIMED PHARMA"	1001
83823	"PARA-AMINOSZALICILSAV LUCANE"	1001
83824	"PARACETAMOL/FENILEFRIN SANDOZ"	1001
83825	"RABEPRAZOL 1 A PHARMA"	1001
83826	"ROXANELLE"	1001
83827	"SASTRAVI"	1001
83828	"SYRENE"	1001
83829	"VIMIZIM"	1001
83830	"XALUPRINE"	1001
83831	"XILOMETAZOLIN-HIDROKLORID/DEXPANTENOL-TEVA"	1001
83843	"CORBILTA"	1001
83844	"ALLEOPTI KOMFORT"	1001
83845	"DAKLINZA"	1001
83846	"DOCETAXEL EBEWE"	1001
83847	"ENVARSUS"	1001
83848	"FLUTIKAZON CIPLA"	1001
83849	"IMATINIB KRKA"	1001
83850	"LEVODOPA/CARBIDOPA/ENTACAPONE SANDOZ"	1001
83851	"METADON EP"	1001
83852	"OLOPATADIN ABDI"	1001
83853	"PROPOFOL HOSPIRA"	1001
83855	"SEVEMED"	1001
83856	"TRIUMEQ"	1001
83857	"ZOLEDRONSAV CIPLA"	1001
83860	"TEPERIN EP"	1001
83862	"CARTEXAN"	1001
83863	"CORTIMENT"	1001
83864	"DITINELL"	1001
83865	"DONIZA"	1001
83866	"DOXORUBICIN AGILA"	1001
83867	"DUORESP SPIROMAX"	1001
83868	"FEXOFENADIN CIPLA"	1001
83869	"GRAFALON"	1001
83870	"IBUPAROL"	1001
83871	"ICLUSIG"	1001
83872	"IPRATROPIUM-BROMID/SZALBUTAMOL CIPLA"	1001
83873	"KVENTIAX SR"	1001
83874	"LIPOPLUS"	1001
83875	"MIRVASO"	1001
83876	"NEO CITRAN COLD AND COUGH"	1001
83877	"PANTOPRAZOL ACCORD"	1001
83878	"PANTOPRAZOL GENTIAN GENERICS"	1001
83879	"PHYSIONEAL 35 CLEAR-FLEX GLUCOSE"	1001
83880	"PHYSIONEAL 40 CLEAR-FLEX GLUCOSE"	1001
83881	"RAMIPRIL GENTIAN GENERICS"	1001
83882	"RAMIPRIL HCT GENTIAN GENERICS"	1001
83883	"REGIOCIT"	1001
83884	"RISPERIDON SVUS"	1001
83885	"RUBOPHEN THERMOPLUS"	1001
83886	"SEPTANEST"	1001
83887	"STREPFEN DIREKT"	1001
83888	"TAPTIQOM"	1001
83889	"TEPERINEP"	1001
83938	"ACILIB"	1001
83939	"ASA ESP PHARMA"	1001
83940	"ATORVASTATIN MYLAN"	1001
83941	"CEFEPIM MIP"	1001
83942	"CLEODETTE"	1001
83943	"DOZURSO"	1001
83944	"EMERPAND"	1001
83945	"EPLERENONE MYLAN"	1001
83946	"FDG KEDOI"	1001
83948	"IMBRUVICA"	1001
83949	"KETILEPT PROLONG"	1001
83950	"KYLOTAN NEO"	1001
83951	"METHYLPREDNISOLONE SOPHARMA"	1001
83952	"MOMETASONE CIPLA"	1001
83953	"MOMETASONE MEDINER"	1001
83954	"NUTRINEAL PD4 CLEAR-FLEX"	1001
83955	"PRAMIPEXOL TEVA"	1001
83956	"QUETIAPINE PHARMATHEN"	1001
83957	"RUBOPHEN COLD DUO"	1001
83958	"SEDOLORIS"	1001
83959	"SYLVANT"	1001
83960	"VALDAMIN"	1001
83961	"VANCOMYCIN CNP"	1001
83964	"NUTRINIDRINK"	1001
84102	"BEMFOLA"	1001
84103	"EXVIERA"	1001
84117	"VIEKIRAX"	1001
84124	"ASPIRIN PLUS C FORTE"	1001
84125	"CITROKALCIUMD"	1001
84126	"ESCITALOPRAM CIPLA"	1001
84127	"FINESTRA"	1001
84128	"FULLHALE"	1001
84129	"HARVONI"	1001
84130	"LYNPARZA"	1001
84131	"NOBABELLE"	1001
84132	"NOBABELLE DAILY"	1001
84133	"PADOVEL"	1001
84134	"PROGESTERONE EXELTIS"	1001
84135	"RALOXIFEN ACTAVIS"	1001
84136	"REMOVAB"	1001
84137	"REZOLSTA"	1001
84138	"RITALIN LA"	1001
84139	"SELAMAT"	1001
84140	"STACAPOLO"	1001
84141	"WICK SINEX"	1001
84145	"ARISPPA"	1001
84171	"ACARBOSE GENEVIDA"	1001
84172	"ALGOFLEX JUNIOR"	1001
84173	"ARIPIPRAZOLE FOCUS"	1001
84174	"CALCIVID EXTRA-D"	1001
84175	"CARDIO-SPECT"	1001
84176	"CYRAMZA"	1001
84177	"DEFITELIO"	1001
84179	"EPLERENON ACTAVIS"	1001
84180	"ESCID CONTROL"	1001
84181	"FLYNISE"	1001
84182	"INCRUSE"	1001
84185	"LEVETIRACETAM CIPLA"	1001
84186	"LEVOCETIRIZIN CIPLA"	1001
84187	"MENOTROPHIN LG"	1001
84188	"NEISVAC-C"	1001
84189	"NEXIUM CONTROL"	1001
84191	"OFEV"	1001
84192	"RAMIPRIL ACTAVIS"	1001
84194	"RAZAGILIN RATIOPHARM"	1001
84195	"ROSUVASTATIN-ZENTIVA"	1001
84196	"TORVACARD-ZENTIVA"	1001
84197	"TRAVOPROST RATIOPHARM"	1001
84198	"VANCOMYCIN HOSPIRA"	1001
84200	"[131]I-NÁTRIUM-JODID THYROTOP"	1001
84266	"ABASAGLAR"	1001
84267	"ALGORAPID"	1001
84268	"ASA ACTAVIS"	1001
84270	"BENZYSEPT"	1001
84271	"CEFTAZIDIM MIP"	1001
84272	"IMATINIB FRESENIUS KABI"	1001
84273	"LEVNIBIOT"	1001
84275	"MITOXANTRONE ACCORD"	1001
84276	"OMEPRAZOL SVUS"	1001
84277	"PARIKALCITOL ACCORD"	1001
84278	"PERAMLONORM"	1001
84279	"RINGERFUNDIN B. BRAUN"	1001
84280	"STAREXON"	1001
84281	"TACHIPIRIN"	1001
84283	"VORAMOL"	1001
84284	"WICK GUAIFENOMED"	1001
84286	"XULTOPHY"	1001
84290	"SEVELAMER CARBONATE ZENTIVA"	1001
84291	"DULSEVIA"	1001
84294	"COVEREX-AS KOMB"	1001
84295	"PRETANIX KOMB"	1001
84296	"PRETANIX KOMB FORTE"	1001
84303	"TRULICITY"	1001
84309	"ALBENDAZOL PHARMA VIM"	1001
84310	"ALGOFLEX COLD"	1001
84312	"ARIPIPRAZOL-TEVA"	1001
84313	"ASA SANDOZ"	1001
84314	"BENDAMUSTINE ONKOGEN"	1001
84315	"BIPHOZYL"	1001
84316	"BROTIZOLAM NRIM"	1001
84318	"COSENTYX"	1001
84319	"DUTASTERIDE GALENICUM"	1001
84320	"FLAMBORIN"	1001
84321	"FLUNATHAN SANDOZ"	1001
84323	"GLICLAZIDE ACTAVIS"	1001
84324	"PANTOPRAZOL SUN"	1001
84326	"PRAGIOLA"	1001
84327	"RABEGEN"	1001
84328	"SOOLANTRA"	1001
84329	"SUPRADERM"	1001
84331	"TEVA-NAZAL"	1001
84332	"TONANDA"	1001
84335	"ZADEX"	1001
84340	"NUWIQ"	1001
84343	"ASDUTER"	1001
84344	"BELSANOR"	1001
84345	"BORTEZOMIB PHARMACENTER"	1001
84346	"CALCISEDRON-D FORTE"	1001
84348	"DEZFLURÁN PIRAMAL"	1001
84349	"DULOXETIN-TEVA"	1001
84350	"EPIRUBICIN MYLAN"	1001
84351	"EXTRANEAL CLEAR-FLEX"	1001
76349	"EXEMESTANE PHAROS GENERICS"	1001
76350	"GELBRA"	1001
76351	"IRBEZARTÁN INVENT FARMA"	1001
76352	"KETIVASTIN"	1001
76353	"LACTULOSE-RESOLUTION"	1001
76354	"LAPIDEN"	1001
76355	"LEUPRORELIN DEPOT REGIOMEDICA"	1001
76356	"LUTINUS"	1001
76357	"MEZITAN"	1001
76358	"MONTELUKAST SYNTHON"	1001
76359	"MOXALOLE"	1001
76360	"MYCOPHENOLATE MOFETIL ACCORD"	1001
76361	"NOBOPRAMOL"	1001
76362	"NYKOB"	1001
76363	"ORALCON"	1001
76364	"PARACETAMOL ACCORD"	1001
76365	"PARENFERRO"	1001
76366	"PHOXIL"	1001
76367	"PROCARD"	1001
76368	"PROSPAN"	1001
76369	"RABEMAN"	1001
76370	"RECIKALC-D FORTE"	1001
76371	"RISPERIDONE ACCORD"	1001
76372	"RISTIDIC"	1001
76373	"RONIPOD"	1001
76374	"SIMVASTATIN PFIZER"	1001
76375	"TERAZOSIN ACCORD"	1001
76376	"TIANEPTIN MYLAN"	1001
76377	"TOCTINO"	1001
76378	"TOLTERODINE ACCORD"	1001
76379	"URO-TAM"	1001
76381	"VALSARTAN-HCT-RATIOPHARM"	1001
76382	"VALSARTAN-TEVA"	1001
76383	"VENBIG"	1001
76384	"VENLAFAXIN BLUEFISH"	1001
78443	"AEDON"	1001
78444	"AMLODIPIN MYLAN"	1001
78445	"AMOXICILLIN/KLAVULÁNSAV AUROBINDO"	1001
78446	"ANASTROZOLE BLUEFISH"	1001
78447	"ARKOLAMYL"	1001
78448	"CEFTAZIDIME MYLAN"	1001
78449	"CIKLIMMUN"	1001
78450	"DOBEDIPIL"	1001
78451	"ELEVIT"	1001
78452	"EUCOL"	1001
78453	"EXEMESTANE MEDICO UNO"	1001
78454	"FENTANYL-RICHTER"	1001
78456	"GEMCITABINE VIPHARM"	1001
78457	"GLUCOSTABIL"	1001
78458	"HALOPERIDOL DECANOAT-RICHTER"	1001
78459	"IRBESARTAN +PHARMA"	1001
78461	"ITTRIUM [90Y] KOLLOID CIS BIO INTERNATIONAL"	1001
78462	"KLOPIDOGREL PENTAFARMA"	1001
78463	"LAMOTRIGIN AUROBINDO"	1001
78464	"LATAPRES"	1001
78465	"LETROZOL REGIOMEDICA"	1001
78466	"LEVODOPA/BENSERAZIDE-TEVA"	1001
78467	"LEVOFLOXACIN-RATIOPHARM"	1001
78469	"MERISTIN MEDISAN"	1001
78470	"MEROPENEM MEDICO UNO"	1001
78471	"MERTENIL"	1001
78472	"MICRONYD"	1001
78473	"MOFIMUTRAL"	1001
78474	"OLPINAT"	1001
78475	"PANTOPRAZOL POLPHARMA"	1001
78476	"PERINDOPRIL ARGININE SERVIER"	1001
78477	"PIPERACILLIN/TAZOBACTAM SANDOZ"	1001
78478	"PRAMIPEXOLE BLUEFISH"	1001
78479	"PROTEGIS"	1001
78480	"RABIREP"	1001
78481	"ROSUVASTATIN RICHTER"	1001
78482	"SILDEREC"	1001
78483	"SIMPONI"	1001
78484	"VENLAFAXIN-PROPHARMA"	1001
78486	"VINCRISTIN-RICHTER"	1001
78487	"VITAMIN B1-ZENTIVA"	1001
78489	"XAMIOL"	1001
78490	"ZEGLIDIA"	1001
78500	"CALCETAT"	1001
78501	"CONHEAL"	1001
78503	"GLUCO-PET"	1001
78505	"IRBESARTAN TEVA"	1001
78507	"MAGNESIUM SULFURICUM PHARMAMAGIST"	1001
78508	"METILPREDNIZOLON-TEVA"	1001
78509	"NATRIUM-HYDROGEN-CARBONICUM PHARMAMAGIST"	1001
78510	"NÁTRIUM-KLORID B. BRAUN"	1001
78521	"ADEPEND"	1001
78522	"ATORVEP"	1001
78523	"BICACEL"	1001
78524	"BICALUTAMID ACCORD"	1001
78525	"BICALUTAMIDE MEDANA"	1001
78526	"BICALUTANORM"	1001
78527	"BONARTOS"	1001
78528	"BOPACATIN"	1001
78529	"CARVEDILOL PFIZER"	1001
78530	"CEFAZOLIN SANDOZ"	1001
78531	"CELIPROLOL VITABALANS"	1001
78532	"CETIZAL"	1001
78533	"CLARANETTE-RATIOPHARM"	1001
78534	"CLOCINOL"	1001
78535	"CLORMETIN"	1001
78536	"CO-PERINEVA"	1001
78537	"CO-PRILLANA"	1001
78538	"DONEPEZIL ACCORD"	1001
78539	"DONEPEZIL BLUEFISH"	1001
78540	"DOXORUBICIN ACCORD"	1001
78541	"ENALAPRIL VITABALANS"	1001
78542	"EXEMESTANE PHARMACENTER"	1001
78543	"EXEMIN"	1001
78544	"FERINJECT"	1001
78545	"GELDOREN"	1001
78546	"GEMCITABIN FARMIA"	1001
78547	"GEMCITABIN-TEVA"	1001
78548	"GLICLAZIDE GENTIAN GENERICS"	1001
78549	"INDAPAMID 1 A PHARMA"	1001
78550	"INDAPAMID SANDOZ"	1001
78551	"INTIFLOR"	1001
78552	"IRBESARTAN ACCORD"	1001
78553	"ISOZYLORAM"	1001
78554	"KLOPIDOGREL WEST PHARMA"	1001
78555	"LETRONORM"	1001
78556	"LEVOFLOXACIN PHARMACENTER"	1001
78557	"LILAS"	1001
78558	"LINOLADIOL"	1001
78559	"LOSAHELM HCT"	1001
78560	"LOSARTAN ACCORD"	1001
78561	"MAGNETOLUX"	1001
78562	"MIRALUST"	1001
78563	"MOMEGEN"	1001
78564	"MONTELUKANORM"	1001
78565	"MONTELUKAST SPECIFAR"	1001
78566	"MONTEP"	1001
78567	"NÁTRIUM-KLORID 0,9% ""BAXTER"""	1001
78568	"ONDANSETRON ACCORD"	1001
78569	"PELOID"	1001
78570	"PERINDOPRIL PFIZER"	1001
78571	"PERINEVA"	1001
78572	"PICOPREP"	1001
78573	"PRIXOTER"	1001
78574	"QASTILL"	1001
78575	"QUELORES-RATIOPHARM"	1001
78576	"QUETIAPINE-VALE"	1001
78577	"RAMIPRIL PFIZER"	1001
78578	"RAMIPRIL TEVA"	1001
78579	"RINDECOMBI"	1001
78580	"SALBUTAMOL WYVERN"	1001
78581	"SAROVEX"	1001
78582	"SILDENAFIL PHARMACENTER"	1001
78583	"SINOMENORM"	1001
78584	"SYMICIA"	1001
78585	"TOPIRAMAT PFIZER"	1001
78586	"ULPRIX"	1001
78587	"VALEZAAR"	1001
78588	"VALSARTAN HCT 1 A PHARMA"	1001
78589	"VALSARTAN HCT SANDOZ"	1001
78590	"VALSARTAN SANDOZ"	1001
78591	"VEZURAN"	1001
78592	"VINORELBINE POLPHARMA"	1001
78593	"VIVIENNE"	1001
78594	"ZEPHIRENE"	1001
78661	"AEROMONT"	1001
78662	"ALBUNORM"	1001
78664	"ALENDRONSAV APOTEX"	1001
78665	"AMELUZ"	1001
78670	"BICALUTATAM"	1001
78673	"BLOONIS"	1001
78676	"BRILIQUE"	1001
78690	"DALIA"	1001
78692	"DEXDOR"	1001
78698	"DIGOXIN-RICHTER"	1001
78708	"EGOLANZA"	1001
78709	"ELIQUIS"	1001
78716	"EXEMESTANE ACCORD"	1001
78717	"EXEMESTANE GLENMARK"	1001
78720	"FLUCONAZOLE KABI"	1001
78721	"FUNAMEL"	1001
78722	"GADOPENTETATE DIMEGLUMINE JACOBSEN"	1001
78724	"HUMAN ALBUMIN HUMAN"	1001
78729	"IDARUBICIN TEVA"	1001
78731	"IRBESARTAN GENEPHARM"	1001
78732	"IRINOTECAN ""EBEWE"""	1001
78735	"KLEODINA"	1001
78736	"KÁLIUM-KLORID KABI"	1001
78740	"LEUPRORELIN SANDOZ"	1001
78741	"LEVOCEP"	1001
78743	"LOSARTAN PFIZER"	1001
78744	"LOSARTAN/HYDROCHLOROTHIAZIDE BLUEFISH"	1001
78746	"MEXEZON"	1001
78748	"MIDERIZONE"	1001
78751	"MITAB"	1001
78752	"MONTESTA"	1001
78760	"NÁTRIUM-JODID [131I] MALLINCKRODT"	1001
78761	"OLANZAPIN ARROW"	1001
78762	"OLANZAPIN-PROPHARMA"	1001
78763	"OLANZAPINE MEDANA"	1001
78765	"OROFLOCINA"	1001
78771	"QUTENZA"	1001
78773	"REPSO"	1001
78776	"ROPINIROLE ARROW"	1001
78777	"ROSUVASTATIN SANDOZ"	1001
78778	"SAVULIN"	1001
78781	"SILDENAFIL TEVA"	1001
78787	"VANTAS"	1001
78788	"VARGATEF"	1001
78790	"VESPIREA"	1001
78792	"VPRIV"	1001
78803	"ATORVASTATIN 1 A PHARMA"	1001
78804	"ATORVASTATIN SANDOZ"	1001
78805	"ATORVASTATIN-Q PHARMA"	1001
78806	"ATOSENER"	1001
78811	"CLONAZEPAM NRIM"	1001
78812	"CLOPIDOGREL INVENT FARMA"	1001
78813	"CLOPIDOGREL IVOWEN"	1001
78823	"EBRIT"	1001
78824	"EBRIT HCT"	1001
78832	"EXEMESTAN-RATIOPHARM"	1001
78836	"GRECA"	1001
78837	"HAEPCARD"	1001
78839	"IPREZIV"	1001
78840	"IRBESARTAN-RATIOPHARM"	1001
78846	"LEVOFLOXACIN FARMAPROJECTS"	1001
78847	"LEVOFLOXACIN MYLAN"	1001
78849	"MONTELUKAST CINTRADOL"	1001
78850	"MONTELUKAST INVENT FARMA"	1001
78852	"MONTELUKAST STADA"	1001
78853	"MONTELUKAST VIKETO"	1001
78857	"NOVOTHIRTEEN"	1001
78862	"PERINALON COMBI"	1001
78868	"PREDNISOLON PANNONPHARMA"	1001
78870	"QUINAPRIL/HYDROCHLOROTHIAZIDE AUROBINDO"	1001
78876	"TELMISARTAN-RATIOPHARM"	1001
78884	"XIAPEX"	1001
78889	"ZINFORO"	1001
78895	"ALVASTRAN HCT"	1001
78897	"AMILOZID-TEVA"	1001
78899	"ARBIGEN"	1001
78902	"BENGAY"	1001
78905	"BISOPROLOL VITABALANS"	1001
78906	"BOMBAZOL"	1001
78908	"CARVEDILOL-ZENTIVA"	1001
78910	"CIPRALEX MELTZ"	1001
78911	"CIPROFLOXACIN PFIZER"	1001
78913	"COLDAMIN BÉRES"	1001
78916	"CORENELLE"	1001
78918	"DOCETAXEL-RATIOPHARM"	1001
78921	"ECRITEN"	1001
78924	"FAMPYRA"	1001
78925	"FARINGOPRONT"	1001
78926	"FEMOSTON MINI"	1001
78927	"FLUCONAZOLE-Q PHARMA"	1001
78934	"IBANDRONSAV SANDOZ"	1001
78935	"ILGAPER"	1001
78937	"ITRACONAZOL UNIVERSAL FARMA"	1001
78938	"JARDIANCE"	1001
78941	"KYLOTAN"	1001
78942	"LANOTAN"	1001
78952	"MONACE PLUS"	1001
78953	"MONTELUKAST MYLAN"	1001
78955	"NAVELBINE"	1001
78958	"OLANZAPIN ACCORD"	1001
78963	"OXALIPLATIN ACCORD"	1001
78964	"PANTOPRAZOL PHARMASCOPE"	1001
78966	"PERINDEP"	1001
78967	"PERINDEP KOMB"	1001
78968	"RANITIDIN-TEVA"	1001
78970	"RIDROSEN"	1001
78971	"RIGAT"	1001
78975	"ROMAPAL"	1001
78980	"TENSART"	1001
78981	"TORVATEC"	1001
78983	"TUSSOPRONT"	1001
78985	"VALSAGAMMA"	1001
78988	"VEROPOL"	1001
78989	"VEZURAN PLUS"	1001
78991	"ZAPISTAD"	1001
78992	"ZOLAPIN"	1001
79003	"MILUMIL"	1001
79005	"ALLEGRA FORTE"	1001
79006	"ANASTROZOLE ACCORD"	1001
79009	"CARBOPLATIN ACCORD"	1001
79010	"CLOMET"	1001
79011	"CLONAZEPAM TARCHOMIN"	1001
79012	"CLOPIDIX"	1001
79014	"DESPRA"	1001
79015	"DOPRIGALIN"	1001
79016	"DOXAZOSIN AUROBINDO"	1001
79017	"ERASILTON"	1001
79018	"ESOMEPRAZOL-TEVA"	1001
79019	"ESPROLAN"	1001
79020	"GENTAMICIN-WAGNER"	1001
79021	"GLIKLAZID MYLAN"	1001
79022	"GLUCOSE B. BRAUN"	1001
79023	"IRABEL"	1001
79024	"KALIFOG"	1001
79026	"LEVOFLOXACIN LICONSA"	1001
79027	"LINEZOLID-TEVA"	1001
79028	"LOSARTAN-HCT-GENERICS (UK)"	1001
79029	"LOZAREP"	1001
79030	"LOZARTÁN/HIDROKLOROTIAZID TECNIMEDE"	1001
79032	"MIRTAZAPINE PFIZER"	1001
79033	"MONTEXAL"	1001
79034	"NORMADIAB"	1001
79035	"NÁTRIUM-HIDROGÉNKARBONÁT B. BRAUN"	1001
79036	"ORALAIR"	1001
79037	"PACLITAXEL ACCORD"	1001
79038	"PACLITAXEL DR. SCHLICHTIGER"	1001
79040	"PREWOXX"	1001
79041	"RABEBIR"	1001
79042	"RABELINZ"	1001
79043	"RABEPRAZOL SANDOZ"	1001
79044	"RABESIM"	1001
79045	"RACIPER"	1001
79046	"RALNEA"	1001
79047	"RINGER-LAKTÁT N B. BRAUN"	1001
79048	"ROPIVAKAIN TORREX"	1001
79049	"SERTRALINE PFIZER"	1001
79050	"SILDENAFIL APOTEX"	1001
79051	"SILDENAFIL MYLAN"	1001
79052	"TACROLIMUS ACCORD"	1001
79054	"TATINERE"	1001
79055	"TEMOSTAD"	1001
79056	"TEMOZOLOMID-RATIOPHARM"	1001
79057	"TOPOTECAN ACCORD"	1001
79058	"TROSICAM"	1001
79059	"VANATEX"	1001
79060	"ZULBEX"	1001
79076	"CO-IRABEL"	1001
79077	"ACETENS PLUS"	1001
79079	"BICALUTAMID MENTOR PHARMA"	1001
79080	"CALCIUMFOLINAT EBEWE"	1001
79081	"CO-CONDERAN"	1001
79082	"DELIPID"	1001
79083	"DORZOLAMID/TIMOLOL-TEVA"	1001
79084	"KENOMON"	1001
79085	"LIZAM"	1001
79086	"MOKAST"	1001
79087	"MYLMET"	1001
79088	"NORMOPRESS"	1001
79091	"RABECOLE"	1001
79092	"RIGULASIN-RATIOPHARM"	1001
79093	"RINDOLEX"	1001
79094	"SIMVASTATIN 1 A PHARMA"	1001
79095	"TRIMETAZIDIN-RATIOPHARM"	1001
79096	"VITAMIN B6 EGIS"	1001
79750	"ACETENS"	1001
79751	"ADEREGL"	1001
79752	"AGIOLAX"	1001
79753	"ALPRAZOLAM ORION"	1001
79754	"AMBROXOL-TEVA"	1001
79755	"AMFIDOR"	1001
79757	"APO-QUETIAPINE"	1001
79758	"AZATHIOPRIN EBEWE"	1001
79759	"AZZALURE"	1001
79760	"C-VITAMIN PATIKUS CÉH"	1001
79761	"CANDESARTAN-HCT-RICHTER"	1001
79762	"CANDESARTAN-RICHTER"	1001
79763	"CIRCLET"	1001
79764	"CISPLATIN HOSPIRA"	1001
79765	"DESOGESTREL ACTAVIS"	1001
79766	"ENALAPRIL 1 A PHARMA"	1001
79767	"EXEMESTANE ALVOGEN"	1001
79768	"FLUOROURACIL LAMBDA"	1001
79769	"GEMCITABIN EGIS"	1001
79770	"GERVARNUS"	1001
79771	"GRIPPOMED WICK"	1001
79772	"IBANDRONSAV ARROW"	1001
79773	"IBANDRONSAV GENTIAN GENERICS"	1001
79774	"IBANDRONSAV TEVA"	1001
79775	"IRBESARTAN / HYDROCHLOROTIAZIDE +PHARMA"	1001
79776	"IRBESARTAN RICHTER"	1001
79777	"IRBEZYD COMBI"	1001
79778	"IRPRESTAN HCT"	1001
79779	"KARBOSORB"	1001
